,Agric,Mines,Oil  ,Stone,Cnstr,Food ,Smoke,Txtls,Apprl,Wood ,Chair,Paper,Print,Chems,Ptrlm,Rubbr,Lethr,Glass,Metal,MtlPr,Machn,Elctr,Cars ,Instr,Manuf,Trans,Phone,TV   ,Utils,Garbg,Steam,Water,Whlsl,Rtail,Money,Srvc 
199708,8.35,0.28,6.32,1.41,-2.28,-8.93,-3.04,0.75,-0.92,-1.18,-1.91,-2.32,-2.41,-7.28,-1.97,-4.45,-3.41,-5.53,-1.77,-8.52,-0.41,-3.83,-1.76,-0.99,-1.57,-4.14,-3.67,4.87,-1.16,-0.73,-8.1,-99.99,1.31,-3.46,-5.64,-2.24
199709,6.9,5.79,8.59,2.64,4.96,7.23,-2.78,6.18,7.17,6.97,2.49,3.89,7.14,5.59,5.41,3.86,7.32,-3.23,1.14,3.46,3.99,4.57,4.66,4.37,2.23,8.61,9.91,8.52,4.65,8.15,8.98,-99.99,3.89,5.17,8.09,4.23
199710,-2.03,-17.38,1.66,0.81,-7.91,-3.75,-4.16,-4.08,-4.53,-8.06,-5.39,-8.22,-1.16,-0.22,-3.45,-7.47,-11.13,-4.48,-7.65,-0.01,-8.95,-10.09,-6.44,-8.35,3.41,-1.47,3.4,2.95,0.94,-19.83,2.79,-99.99,-1.74,-2.18,-1.9,-2.83
199711,6.57,-15.13,-9.81,9.43,1.13,7.42,8.65,-0.94,1.1,4.88,4.55,2.19,3.84,3.74,-0.9,3.75,-2.58,-3.07,-3.49,2.69,1.16,3.48,0.58,1.86,0.96,-0.86,11.51,3.91,7.14,2,-0.27,-99.99,1.35,6.3,3.6,3.12
199712,2.19,-7.02,-2.96,2.27,1.04,3.75,5.38,0.62,-2.91,5.71,3.3,-5.76,6.14,3.2,-0.96,0.17,-8.59,-3.85,1.55,5.39,-3.66,-3.96,2.23,1.19,-3.1,2.05,3.42,10.73,7.97,8.97,-12.93,-99.99,-0.11,-0.82,5.89,0.35
199801,-6.28,-1.08,-10.39,-1.88,5.14,-2.83,-7.35,0.15,-0.4,-0.34,2.8,4.7,-0.58,4.41,-3.99,-1.6,5.5,-2.9,2.41,-2.09,2.2,6.21,1.11,2.66,3.57,-0.22,5.87,-0.34,-4.37,-9.33,-9.72,-99.99,-0.7,1.3,-2.84,2.71
199802,14.81,2.28,5.09,2.22,11.34,4.23,4.5,4.14,12.58,12.08,10.33,4.8,6.11,6,7.43,8.38,9.51,10.55,5.83,9.4,10.4,6.16,12.45,8.2,4.84,3.98,1.59,8.14,2.65,5.3,9.72,-99.99,7.82,11.27,8.83,9.75
199803,-0.6,10.56,6.58,8.65,6.02,8.56,-3.26,7.39,6.53,4.97,6.98,-0.25,5.13,3.79,4.2,3.36,-0.34,9.55,3.39,8.11,-1.6,2.89,3.65,2.17,-1.2,6.92,10.18,7.92,6.77,11.5,-24.51,-99.99,3.37,7.19,5.74,6.87
199804,5.64,3.38,3.09,4.24,-4.72,-3.44,-10.83,1.45,0.46,-2.77,-2.56,4.94,1.77,1.88,4.06,2.37,7.75,-0.85,3.59,-2.74,8.15,3.12,1.61,1.61,0.68,-3.06,-3.94,1.72,-2.51,8.23,-7.56,-99.99,2.14,0.03,1.87,1.03
199805,5.28,-15.4,-8.68,-1.3,-3.17,1.87,0.59,-2.65,0.76,-4.47,-1.98,-7.27,-1.19,-1.2,-2.67,-2.02,-2.58,-1.28,-7.26,-0.88,-4.72,-7.19,5.49,-3.93,-4.81,-4.81,-1.17,-3.99,-0.88,-2.66,0.91,-99.99,-3.67,3.69,-2.3,-6.19
199806,5.25,-5.42,-7.55,-5.68,7.86,3.25,5.52,-7.16,1.47,4.67,-1.78,-6.01,5.55,4.97,0.62,-1.45,-1.41,-3.38,-1.83,-4.23,2.4,5.53,1.13,1.01,3.83,0.97,1.97,9.34,2.84,11.54,-2.9,-99.99,0.02,5.97,3.51,9.39
199807,-13.8,-3.32,-18.6,6.88,-2.2,-5.77,10.37,-9.63,-9.48,-7.53,-0.9,-6.84,-2.85,-2.44,-3.31,-6.28,-16.53,-5.28,-6.4,-7.25,1.85,1.91,-2.38,-0.94,-9.61,-6.08,4.1,2.53,-5.34,5.29,-15.35,-99.99,-3.44,-2.65,-0.99,-4.93
199808,-2.32,-24.87,-25.28,-7.98,-21.66,-15.06,-5.2,-14.85,-21.39,-15.27,-16.4,-16,-10.5,-10.87,-5.89,-19.08,-27.69,-20.97,-18.39,-19.92,-14.96,-17.09,-19.44,-15.42,-16.87,-16.68,-10.12,-19.6,2.25,-18.58,-11.54,-99.99,-17.61,-13.34,-22.1,-18.96
199809,-8.48,33.94,21.34,-4.53,6.91,0.09,12.46,-5.45,2.88,5.12,-1.21,9.07,-0.06,8.77,11.51,1.27,-8.56,-1.01,9.01,-6.04,13.96,4.82,4.05,6.21,-5.14,1.75,10.1,9.62,7.98,6.76,28.92,-99.99,10.72,-0.07,2.06,11.78
199810,-2.25,-1.62,5.56,15.4,6.76,12.83,10.82,3.02,2.24,3.51,1.37,10.93,7.32,5.69,0.29,12.66,9.57,16.33,8.09,14.54,9.02,11.95,13,8.7,16.04,8.12,7.19,4.96,-1.76,0.58,12.56,-99.99,3.88,12.04,10.05,1.72
199811,7.19,0.6,-16.73,5.65,5.04,4.97,9.15,9.71,8.68,2.78,2.46,7.5,8.38,5.06,4.32,2.31,2.03,6.53,-2.08,2.59,7.93,10.22,5.56,3.46,2.02,2.98,4.16,1.12,1.35,-9.32,-2.15,-99.99,2.55,10.28,6.37,12.15
199812,-7.2,5.72,-3.55,10.99,13.04,-0.83,-3.04,5.59,4.77,2.83,-0.18,2.45,9.48,3.41,-1.31,0.54,4.63,5.82,-0.81,0.6,12.95,13.59,0.02,5.28,-13.32,3.78,13.12,20.76,2.83,6.17,-19.49,-99.99,3.83,10.15,3.21,12.46
199901,2.43,9.25,-8.18,-3.28,4.84,-2.86,-12.21,-7.65,5.96,7.81,-5.91,-7.11,-1.17,-0.33,-5.83,3.76,-1.03,2.6,3.8,13.34,14.32,8.22,4.12,1.57,-3.1,0.85,7.92,13.2,-6.26,0.22,7.1,-99.99,-0.95,3.45,0.52,11.94
199902,-11.51,3.32,-5.04,-1.71,-7.37,-2.32,-15.97,-8.4,-5.51,-14.34,-4.32,-0.51,-0.3,1.14,-3.21,2.62,16.36,-4.24,-5.42,-6.19,-12.27,-9.05,-1.24,-4.84,3.41,-1.09,-2.98,-2.62,-3.78,1.84,11.73,-99.99,-7.09,-0.2,0.67,-7.98
199903,28.88,18.4,34.06,-1.1,3,-3.18,-8.93,-6.54,-1.79,0.82,5.21,1.54,2.75,3.21,11.04,1.44,3.92,4.88,-2.49,7.85,5.18,6.63,0.52,1.91,-1.91,3.03,-1.93,6.77,-1.69,0.57,0.26,-99.99,-3.75,3.83,3.07,9.09
199904,2.6,23.52,16.08,13.14,15.39,3.07,0.07,9.1,7.79,3.21,8.47,24.81,5.91,-2.37,15.46,14.17,14.26,3.35,30.67,-3.09,6.08,4.06,11.78,7.33,13.17,11.71,7.5,12.81,7.18,15.66,15.98,-99.99,4.95,-0.43,6.33,-0.6
199905,-1.2,-13.06,-3.39,-2.78,1.07,1.62,9.96,2.39,-4.41,-1.4,-1.36,-4.92,-1.45,-2.92,-2.5,1.28,5.68,-0.52,-7.39,-1.3,1.25,-2.17,-4.98,-1.33,-2.56,-4.85,1.14,0.44,6.72,-1.08,2.76,-99.99,3.13,-3.78,-3.56,-2.2
199906,2.7,-11.92,5.38,3.01,-6.26,-2,4.86,3.57,0.61,3.76,8.34,1.4,4.07,3.74,-1.89,2.69,-0.41,12.29,8.84,-11.57,10.27,14.78,1.59,6.06,0.55,0.95,6.69,1.7,-4.29,4.18,16.69,-99.99,5.83,8.32,2.83,8.09
199907,-2.84,-10.18,4.58,-7.33,-5.48,-1.82,-6.88,-3.77,-5.24,-3.21,-3.64,1.54,-0.45,-3.63,1.45,-11.16,-6.55,-9.35,-1.15,2.61,1.04,1.52,-3.94,0,-5.93,-2.29,-1.54,-1.88,-0.61,-35.05,4.93,-99.99,-0.42,-5.76,-5.76,-6.46
199908,-2.61,9.02,4.72,-6.87,-7.83,-3.09,0.55,-8.52,-12.51,-10.06,-11.77,-6.5,-9.4,3.03,0.69,-5.72,-6.76,-5.05,-0.43,1.3,5.85,6.99,1.38,-0.04,-7.92,-8.26,-8.69,-3.07,0.62,-19.07,-12.85,-99.99,-4.95,-6.07,-5.24,1.07
199909,0.75,-0.76,-7.14,-11.18,-1.91,-10.15,-6.91,-13.59,-2.7,1.44,-11.74,-3.94,1.17,-7.03,-2.64,2.37,0.16,-5.13,-2.54,-17.2,-1.47,-0.99,-6.6,-6.13,-4.95,-6.34,4.31,4.98,-4.31,-9.08,32.22,-99.99,-5.5,2.88,-5.26,2.18
199910,-3.59,9.76,-5.51,5.24,-6.27,12.59,-24.93,2.57,2,-1.04,5.06,8.2,9.88,11.64,-1.63,-5.82,-2.83,-2.71,0.79,3.21,-0.76,9.15,0.96,-5.94,-9.05,7.71,9.42,9.92,2.17,-3.15,1.63,-99.99,-7.08,5.06,14.02,2.73
199911,-9.91,-0.39,-1.26,0.06,2.42,1.17,3.52,2.13,-7.75,-8.96,-0.35,-0.09,-7.99,0.49,5.36,-10.06,2.21,0.19,7.24,5,13.95,6.61,-3.04,4.85,2.01,-5.19,3.5,7.03,-7.45,-8.92,-30.03,-99.99,4.24,4.27,-3.45,10.16
199912,-4.64,16.33,5.29,0.54,4.38,-7.39,-10.15,2.56,2.4,0.56,-3.09,8.2,12.54,-3.4,-1.87,1.7,5.32,3.71,22.02,2.54,16.2,17.09,3.63,5.85,-0.26,-0.15,1.21,14.01,-2.34,5.87,6.73,-99.99,5.92,6.61,-0.92,22.21
200001,-4.5,23.35,-4.67,2.87,-7.51,-5.11,-8.62,-7.64,-12.17,-15.86,-8.48,-10.39,-1.12,3.08,-0.32,-9.29,-21.74,-13.94,-2.77,-8.34,-1.92,-3.15,-3.91,6.89,-12.77,-9.59,-3.91,-4.4,5.75,-6.87,33.45,-99.99,8.98,-13.97,-4.42,-8.64
200002,8.16,-2.85,5.88,-6.55,1.52,-9.64,-4.01,-5.84,-2.93,-7.27,-8.72,-14.75,-0.56,-5.17,-9.08,-14.3,17.64,-10.88,6.84,-7.97,18.68,19.41,-7.46,10.22,-3.45,-5.35,-4.51,-0.93,-7.26,-12.62,1.35,-99.99,1.11,-4.66,-8.49,6.91
200003,4.26,-6.44,23.5,16.96,14.97,4.59,5.11,5.35,21.54,13.5,13.95,11.15,12.73,-1.37,10.48,10.87,16.35,15.34,3.49,8.98,7.32,7.2,10.25,0.73,9.98,12.87,8.81,4.05,5.77,-5.46,-99.99,-99.99,6.61,14.56,16.69,3.07
200004,-7.61,-13.42,2.56,-0.07,0.97,0.05,3.79,6.48,-0.82,4.68,0.1,-0.75,-7.36,4.34,-2.55,8.07,16.2,-0.95,-0.84,0.66,-4.99,-4.1,9.08,-0.6,3.56,3.48,-7.69,-8.55,7.6,11.15,-99.99,-99.99,-1.07,-4.83,-4.25,-14.83
200005,-2.47,-9.15,13.75,2.02,-4.06,13.8,19.51,-3.28,-6.19,-9.81,-2.83,-0.94,-5.92,4.35,9.47,-4.5,-5.6,-1.07,-4.92,-6.85,-13.23,-6.94,-9.38,-3.42,4.27,-3.63,-10.6,-9.75,3.9,26.84,-99.99,-99.99,1.93,-3.32,5.06,-7.82
200006,-0.94,10.05,-4.35,-9.8,-0.52,4.32,2.96,-9.88,-9.29,-5.92,-1.44,-8.97,-0.19,8.7,-6.98,-4.16,3,-3.24,15.33,0.43,14.72,7.15,-10.44,3.85,-1.4,-1.95,3.47,6.97,-4.76,-5.46,-99.99,-99.99,-2.12,-2.4,-4.01,10.44
200007,-3.09,-8.48,-7.24,0.37,-1.43,2.15,-4.39,4.85,5.34,5.5,7.72,4.84,-1.27,-6.64,-0.67,3.83,-0.1,1.26,-6,-6.47,0.37,-5.13,6.49,-4.89,-7.17,6.61,-8.49,-4.68,4.43,-1.2,-99.99,-99.99,3.93,-2.33,8.9,-6.72
200008,-1.94,10.5,18.66,0.11,15.89,-6.11,19.03,-3.65,6.52,-0.03,2.54,1.3,2.96,2.67,5,-0.29,11.58,5.99,24.57,5.02,12.53,11.81,7.12,12.12,-2.9,-3.57,-2.11,1.96,11.72,-1.26,-99.99,-99.99,9.9,-4.94,10.2,10.06
200009,4.87,-8.12,-0.58,-3.83,-2.3,5.13,0.87,5.55,-0.76,-5.97,0.14,-6.97,-0.35,3.01,6.59,-7.49,-9.33,-9.06,-12.11,-2.12,-12.67,-23.55,1.52,-5.86,5.34,-1.31,-2.97,-6.75,9.63,-6.33,-99.99,-99.99,3.45,2.56,2.29,-8.28
200010,-10.98,-10.41,-10.98,6.23,3.57,7.58,22.8,-3.03,3.57,0.38,1.56,18.35,-2.01,4.05,0.11,-5.2,17.73,-10.55,-12.04,8.51,-4.69,-7.89,7.94,-2.79,4.19,7.68,0.41,-2.52,-2.25,9.3,-99.99,-99.99,-2.68,-1.21,-0.32,-6.5
200011,-1.7,8.61,-7.9,-0.88,2.5,4.42,4.07,-0.47,4.9,-0.76,-6.3,1.53,-5.07,0.64,-1.22,1.75,-4.35,-7.6,-15.66,-4.14,-21.6,-25.42,-6.51,-6.09,0.6,0.85,-15.42,-15.76,3.1,15.94,-99.99,-99.99,-6.78,-0.14,-5.28,-18.18
200012,12.14,12.71,25.98,5.67,11.5,1.82,16.96,6.55,7.92,25.52,10.81,7.74,10.42,3.95,1.5,23.18,19.7,20.34,1.87,7.62,-9.5,-3.44,-0.3,6.82,3.86,2.23,-7.11,2.77,6.58,16.38,-99.99,-99.99,12.64,4.12,10.11,-4.8
200101,6.15,3.01,-5.19,-2.04,3.25,-4.57,0.07,13.59,5.7,2.26,5.71,-4.98,2.98,-8.5,-2.65,6.03,7.56,10.26,5.92,-5.05,10.57,17.1,3.53,-0.06,8.89,5.66,15.99,10.6,-10.77,-10.62,-99.99,-99.99,-1.53,8.44,-0.49,16.43
200102,-5.75,10.86,2.07,-3.07,0.6,-1.8,9.47,-1.56,-4.57,-4.11,-1.23,2.72,0.14,-0.99,-0.79,-12.73,-6.97,0.39,-23.39,1.21,-27.71,-30.95,1.44,-8.1,5.98,-6.67,-10.54,-8.06,6.24,6.72,-99.99,-99.99,-4.73,-5.58,-5.29,-14.51
200103,2.67,-0.62,-3.34,3.75,6.92,-5.94,-0.14,-4.16,-2.08,-0.08,-5.44,-4.38,-6.65,-8.51,0.77,-0.02,-6.35,-5.9,-8.41,-3.45,-14.91,-9.48,-6.06,-10.23,-0.5,-1.15,-6.59,-3.24,1.64,-0.78,-99.99,-99.99,-6,-2.32,-3.04,-12.42
200104,-1.78,10.98,11.36,1.66,5.89,-1.91,5.67,5.65,7.94,3.95,6.38,-0.22,4.94,4.25,9.93,3.9,10.53,4.81,13.33,-1.38,13.66,18.2,9.96,6.11,2.7,3.11,1.86,4.23,5.46,-1.12,-99.99,-99.99,8.04,5.09,3.97,17.48
200105,8.22,0.62,-2.02,14.26,-1.3,3.34,2.25,2.23,6.71,3.3,4.51,2.32,3.33,3.28,1.04,2.04,-3.99,-1.68,0.24,4.01,-1.61,-8.25,-0.57,1.16,10.22,4.6,-1.68,-0.27,0.01,11.83,-99.99,-99.99,-0.28,1.83,3.84,1.82
200106,3.5,-10.14,-17.87,0.45,-2.38,-2.59,-0.57,3.78,-3.72,5.17,-0.74,-4.59,0.78,-3.94,-3.76,1.5,-8.45,4.26,-7.02,0.19,-3.19,-1.07,-5.06,-0.04,3.46,-3.11,-4.17,-0.08,-6.22,9.58,-99.99,-99.99,-1.95,-2.67,0.7,3.96
200107,-0.12,-6.39,-3.23,-9.92,1.31,2.51,-9.19,8.91,-2.43,0.92,7.53,9.44,-0.41,2.07,-2.17,2,-5.72,-2.84,-2.16,-1.7,-6.61,-1.81,4.07,-0.78,-7.37,-0.18,3.12,-7.62,-3.66,0.47,-99.99,-99.99,0.18,5.39,-0.71,-8.59
200108,5.94,7.66,-9.5,-4.62,-5.79,4.22,4.66,-2.55,-6.39,1.6,-5.85,0.84,-4.12,-2.63,-1.61,0.62,-3.22,-2.7,-6.13,3.49,-13.23,-7.83,-8.97,-2.9,1.9,-4.34,-9.1,-9.53,0.42,-1.05,-99.99,-99.99,-4.19,-7.62,-5.69,-11.27
200109,-8.81,-3.17,-11.94,-8.14,-18.98,-0.78,2.92,-17.83,-19.37,-22.04,-14.74,-9.09,-8.25,-1.37,-3.49,-10.37,-27.37,-12.16,-21.99,-9.63,-23.37,-24.74,-18.83,-6.56,-18,-14.99,4.78,-17.57,-6.39,-15.92,-99.99,-99.99,-8.08,-9.95,-5.92,-12.64
200110,-1.27,3.47,15.42,-2.02,11.38,1.3,-2.82,5.59,9.2,1.18,8.29,-3.06,0.06,2.12,1.05,6.63,6.93,7.6,2.42,5.76,20.39,16.46,2.66,1.31,15.29,3.25,-13.26,0.89,1.41,-7,-99.99,-99.99,-7.84,3.57,-1.38,9.04
200111,6.34,-4.4,-5.43,9.88,6.97,0.34,1.19,7.08,10.36,6.98,6.36,8.27,9.58,5.28,-3.5,5.54,12.48,9.12,15.74,7.04,18.79,19.14,10.93,9.62,7.35,11.63,2.58,14.09,-1.63,15.71,-99.99,-99.99,-2.66,12.33,7.17,11.41
200112,5.8,4.69,7.97,5.78,15.41,2.22,-1.72,12.68,6.86,15.65,7.52,1.49,3.64,-3.39,5.47,6.69,10.01,7.92,-2.61,4.79,-3.19,-3.15,0.72,4.98,3.3,1.59,1.95,4.35,3.85,10.48,-99.99,-99.99,2.05,4.84,2.88,3.28
200201,-0.86,2.93,-6.53,-6.07,0.31,0.23,8.45,3.56,3.85,6.82,4.35,1.19,0.69,-2.02,-1.63,3.2,8.33,6.18,-0.21,-0.33,4.62,2.86,5.3,-1.86,3.26,6.66,-6.89,-7.65,-4.07,-11.22,-99.99,-99.99,3.77,2.61,-1.33,-5.89
200202,-1.08,3.35,6.23,3.28,4.08,4.1,5.04,6.6,-0.71,2.23,4.03,4.08,7.03,1.13,4.89,4.48,0.93,4.52,-0.01,5.44,-13.64,-15.16,5.71,-3.02,-0.67,1.94,-5.92,4.66,-0.25,-3.41,-99.99,-99.99,-2.92,0.26,-1.12,-7.62
200203,5.31,15.24,11.2,-1.09,1.91,3.68,1.58,2,5.46,0.43,2.39,2.75,5.1,0.36,6.55,4.36,11.87,8.34,6.02,3.28,9.58,9.55,5.33,5.07,6.7,3.14,-1.02,2.71,10.04,3.33,-99.99,-99.99,4.93,1.71,6.5,4.93
200204,6.2,0.52,2.97,-4.02,6.45,3.22,3.29,8.7,6.43,4.5,6.41,-2.02,-1.86,-8.02,-7.07,-4.69,8.46,0.77,-7.04,3.95,-6.36,-7.3,-0.31,-5.06,1.39,-4.67,-16.43,-6.27,-0.56,-1.63,-99.99,-99.99,1.18,-1.67,-1.34,-12.39
200205,3.54,8.98,-1.62,3.73,-5.08,1.36,4.53,0.78,-2.12,-3.94,-4.78,1.5,-0.37,-1.97,-0.23,0.53,-3.65,-2.33,0.28,-1.81,-1.95,-3.42,0.6,-1.05,-2.98,-0.15,3.76,1.87,-6.47,2.88,-99.99,-99.99,-3.88,-0.97,-0.21,-3.37
200206,-5.02,-9.54,-6.48,-5.98,1.6,-2.07,-22.05,-3.93,-4.26,-0.99,-8.99,-1.83,-4.12,-8.12,2.06,-1.31,2.62,-10.82,-5.28,-3.57,-9.99,-22.71,-2.95,-9.16,-2.02,-0.13,-12.01,-18.14,-5.36,-6.08,-99.99,-99.99,-5.73,-5.08,-4.7,-6.96
200207,-7.82,-17.62,-12.75,-6.55,-17.94,-8.48,4.07,-22.52,-9.64,-12.21,-5.87,-7.33,-5.59,-2.36,-11.45,-11.2,-13.84,-9.31,-20.34,-7.87,-9.69,-8.61,-10.03,-8.62,-8.95,-5.08,-11.74,-11.57,-12.3,-10.67,-99.99,-99.99,-9.84,-11.68,-7.35,-10.78
200208,-5.76,12.48,4.59,-2.82,0.77,1.02,8.92,-2.9,2.22,-1.61,3.85,-3.31,3.33,1.2,-0.91,-2.98,1.95,-1.05,-4.95,-0.92,0.34,-6.55,-4.75,0.22,4.36,-2,-1.91,3.46,3.38,9.12,-99.99,-99.99,4.62,1.44,2.02,1.98
200209,-2.52,-7.58,-3.16,-8.3,-7.59,-5.17,-21.27,-7.58,-7.88,-16.2,-9.14,-10.63,-3.62,-6.81,-9.97,-8.32,-7.74,-8.54,-18.49,-7.17,-15.84,-17.36,-9.07,-4.71,-7.49,-5.08,-13.66,-3.52,-10.86,-7.84,-99.99,-99.99,-6.16,-9.94,-10.85,-11.76
200210,-3.26,-4.67,3.51,-9.45,2.47,5.07,4.9,3.88,8.39,4.6,-1.22,-2.53,5.54,7.11,3.18,2.42,10.47,2.9,6.66,2.11,13.98,16.07,-4.04,3.29,2.56,2.47,30.94,10.02,-0.68,1.52,-99.99,-99.99,5.47,5.76,7.58,14.48
200211,9.22,3.2,4.09,12.7,3.17,-1.58,-6.59,10.87,7.65,5.22,7.63,9.09,-1.07,4.1,2.72,0.72,11.3,13.4,18.28,3.92,17.63,22.81,7.61,6.69,8.61,4.37,11.01,12.9,1.62,8.55,-99.99,-99.99,-3.27,2.99,3.52,9.09
200212,-1.74,15.18,0.98,-0.93,-2.93,-0.61,8.98,-4.65,-6.31,0.12,-4.19,-6.97,-0.94,-4.05,0.54,-2.02,-7.06,-1.32,-10.4,-1.4,-10.79,-19.52,-3.65,-2.46,-5.65,-1.2,-7.18,-11.92,3.85,-5.69,-99.99,-99.99,-2.61,-7.8,-4.48,-8.7
200301,-1.67,-3.05,-1.56,-6.77,2.48,-5.95,-6.25,-3.82,-6.82,-10.87,-1.65,-2.43,1.28,-1.3,-2.6,-4.04,-0.93,-11.24,-5.06,-4.33,-2.25,-1.48,-4.5,-2.37,0.87,-5.16,-7.73,3.14,-3.17,-0.65,-99.99,-99.99,-2.39,-5.13,-1.34,-2.69
200302,-5.18,-2.18,3.54,-5.94,0.25,-3.7,1.24,-4.02,-8.44,0.42,-5.59,-1.95,-4.81,-2.77,1.18,0.32,7.61,-6.83,2.28,-0.28,3.1,4.6,-7.78,0.63,1.82,-3.51,-8.12,-4.07,-3.92,-10.97,-99.99,-99.99,-3.43,-0.84,-3.05,-1.94
200303,4.61,-5.18,-2.04,-0.86,2.5,-0.07,-19.68,-0.91,4.43,-0.43,-1.75,-1.57,-2.2,5.2,2.61,5.8,5.14,1.13,-3.26,0.96,-2.59,-2.68,-3.48,-1.06,4.67,3.26,-1.09,0.06,4.35,4.91,-99.99,-99.99,-0.72,5.47,0.01,0.52
200304,-1.05,3.37,-0.33,12.25,13.34,3.98,2.71,11.85,7.85,12.98,9.81,7.7,8.2,5.17,-0.7,6.08,12.96,9.04,10.36,3.07,10.65,10.5,12.21,6.4,4.97,10.48,10.06,12.59,7.44,3.26,-99.99,-99.99,5.71,9.55,11.24,7.99
200305,11.95,17.05,14.31,8.56,16.66,6.79,32.47,4.21,3.23,13,4.42,4.38,6.5,2.79,6.51,2.8,6.62,9.77,13.01,7.08,10.67,14.07,5.18,7.69,1.82,4.03,7.25,4.75,10.11,13.94,-99.99,-99.99,6.8,2.92,5.69,6.36
200306,0.02,5.5,-3.29,0.26,1.8,0.75,10.91,-1.88,-0.89,-0.52,2.27,-0.09,-1.53,3.19,-0.33,-1.08,3.21,7.07,2.21,-2.54,2.09,-1.68,4.21,2.37,1.6,0.49,3.24,0.3,0.66,-4.19,-99.99,-99.99,4.5,3.3,0.58,1.25
200307,1.9,5.81,-5.94,10.47,-2.66,-1.67,-11.3,13.47,7.12,3.35,8.22,1.61,-1.12,0,-1.14,-3.35,0.83,1.51,6.9,1.58,7.58,10.75,6.27,5.64,2.81,0.89,-4.5,1.26,-5.25,3.93,-99.99,-99.99,-0.84,4.01,4.52,2.8
200308,2.8,9.63,7.14,2.95,7.05,-0.27,2.53,6.35,3,2.41,4.66,5.23,0.91,-2.39,5.88,6.55,7.81,4.21,4.65,5.27,3.31,14.11,6.86,1.68,3.02,1.32,0.45,2.18,1.91,6.65,-99.99,-99.99,3.17,7.36,-0.75,3.91
200309,0.82,1.14,-2.21,-2.95,3.87,0.54,8.1,-2.96,-3.3,-1.92,-2.86,-0.88,-0.13,0.16,-2.35,-1.07,-5.11,-0.52,-3.31,-2.35,-2.8,-3.98,-6.18,-2.57,-1.05,-0.74,-3.85,-7.35,3.9,-2.55,-99.99,-99.99,0.51,-5.28,0.66,0.22
200310,11.11,13.34,1.01,13.23,16.69,4.19,6.14,3.32,11.19,14.81,6.49,2.92,7.58,1.2,1.65,6.96,21.57,9.27,19.24,5.79,10.81,16.17,8.56,5.07,7.67,10.07,6.74,6.59,1.58,0.21,-99.99,-99.99,4.79,9.76,7.08,3.36
200311,6.17,11.78,1.53,0.63,6.19,2.76,11.59,-0.83,0.65,-1.15,1.61,0.72,2.08,0.77,0.21,3.24,7.95,1.68,3.54,5.13,2.59,4.04,1.17,3.73,1.98,-0.69,-0.82,-0.44,0.94,11.82,-99.99,-99.99,4.43,-0.13,0.7,1.9
200312,5.15,6.89,13.13,9.95,-0.21,3.37,5.67,1.2,2.05,1.04,5.33,12.3,2.86,6.14,13.58,3.24,-3,4.78,10.86,8.24,2.94,-1.2,12.3,3.81,-1.26,1.57,8.21,6.6,5.81,1.84,-99.99,-99.99,3.34,-3.04,4.26,4.63
200401,-2.82,-11.27,1.95,-0.45,-4.94,-0.25,2.05,1.14,-2.65,0.75,3.27,-2.94,1.4,1.55,-0.05,3.12,-2.65,4.76,-0.16,-0.97,2.73,3.92,-0.33,6.94,-0.05,-4.06,3.58,-0.7,1.92,-4.84,-99.99,-99.99,2.95,-0.06,3.31,3.3
200402,2.1,5.48,5.28,0.99,10.65,4.89,3.82,10.43,3.8,7.64,0.75,7.99,1.06,1.87,4.4,3.54,11.81,3.17,6.45,4.89,-3,-1.42,-0.99,-0.89,3.49,0.08,1.43,-3.06,2.06,2.28,-99.99,-99.99,2.26,6.92,2.79,-2.33
200403,4.05,4.52,1.21,-1.89,5.11,0.56,-4.03,-2.29,2.32,6.43,-0.79,-2.21,-0.2,-3.68,-0.88,1.83,1.13,0,-4.46,2.79,0.46,-4.28,-3.18,0.12,-3.68,-0.54,-1.86,-3.06,1.17,4.99,-99.99,-99.99,2.18,-0.04,-0.65,-1.2
200404,-0.21,-16.71,1.6,-3.68,-11.24,2.22,1.91,-3.49,-0.4,-5.97,-4.44,-0.12,-0.13,3.25,2.87,-4.24,2.16,1.1,-8.77,1.78,-6.76,-7.63,3.34,0.42,-5.15,0.21,-0.36,-0.67,-3.51,-3.28,-99.99,-99.99,0.91,-3.16,-4.52,-0.69
200405,1.21,7.92,-2.77,-1.82,1.27,-0.71,-12.61,-4.85,0.29,0.91,-1.34,2.86,0.49,0.05,1.7,-0.27,1.12,2.73,5.78,3.04,3.96,8,-0.23,1.1,2.86,2.18,-3.4,-2.46,1.28,1.49,-99.99,-99.99,0.16,0.27,1.83,2.13
200406,3.55,4.28,9.22,6.06,-0.14,1.72,6.03,2.99,4.25,6.21,3.26,4,-1.88,-0.19,3.8,5.42,3.5,6.52,9.4,1.84,4.54,-0.59,7.16,3.94,2.16,6.16,2.96,-2,2.01,5.18,-99.99,-99.99,2.88,-0.44,0.59,3.57
200407,-4.95,1.64,3.03,0.43,-1.77,-6.68,-3.75,-1.91,-4.88,-1.82,-2.51,-4.09,-4.34,-5.27,3.5,-4.29,-7.19,-3.23,-0.2,-6,-6.95,-11.56,-1.19,-7.81,-5.05,-4.56,3.08,-5.59,1.05,-9.38,-99.99,-99.99,-11.3,-2.78,-2.31,-6.26
